date,csup,cinf,close,cmed,volume
2021-01-27 07:00:00,31849.816920452075,31415.619475195577,31743.33,31627.74803426393,1912.294697
2021-01-27 08:00:00,31781.085596988403,31312.148818984508,31172.11,31469.499081652502,3088.059946
2021-01-27 09:00:00,31543.83864664877,31023.22158311291,31201.05,31294.792407416102,5108.524994
2021-01-27 10:00:00,31446.204693160795,30948.941506551164,31376.9,31240.006686782777,2985.392328
2021-01-27 11:00:00,31438.548776702028,30762.856166885296,30639.05,31028.255914728812,4942.27402
2021-01-27 12:00:00,31258.697936128327,30583.822648410325,30759.03,30849.58831116592,5893.376742
2021-01-27 13:00:00,31174.026855200704,30390.16705135289,30275.3,30583.748168679456,4235.131879
2021-01-27 14:00:00,30743.200078251157,29779.19963793468,29573.15,30073.628156768915,9777.525888
2021-01-27 15:00:00,30613.762548991937,29496.09165862138,30322.61,29954.7615204389,6452.91178
2021-01-27 16:00:00,30610.969926688973,29530.39331787275,30529.57,30036.30549709331,5435.252583
2021-01-27 17:00:00,30726.357318968865,29852.3929091685,30514.34,30441.85059325878,4037.443676
2021-01-27 18:00:00,30786.095595842173,29952.13307381596,29709.79,30260.7722024868,4509.673112
2021-01-27 19:00:00,30749.294165236108,29755.887280467683,30740.33,30347.741031839152,5614.820699
2021-01-27 20:00:00,31023.132936904916,29948.490725660944,31520.2,30739.117583014275,5934.230908
2021-01-27 21:00:00,31311.331076564486,30261.44933851451,30958.0,31099.78283211822,3361.403794
2021-01-27 22:00:00,31472.08282180487,30534.142208452777,30519.93,31142.41360019979,2605.664076
2021-01-27 23:00:00,31145.787973674065,30382.794906115025,30366.15,30619.657502171274,3461.236368
2021-01-28 00:00:00,30812.754704404077,30053.107471220694,30671.86,30525.510593178657,3868.316546
2021-01-28 01:00:00,30776.522701733662,30062.695694740003,30881.94,30618.384611530302,2527.680745
2021-01-28 02:00:00,30935.19131157891,30287.571476845264,30981.72,30827.658680604996,3021.347409
2021-01-28 03:00:00,31285.29317553841,30738.40501264588,31404.25,31151.73862187602,4735.034568
2021-01-28 04:00:00,31455.583491222656,30909.366448683966,31300.73,31256.325319730287,2910.72013
2021-01-28 05:00:00,31625.64395376825,30987.453958777172,31729.16,31474.21006900816,3279.919594
2021-01-28 06:00:00,31764.457998399143,31221.268264782713,31564.58,31541.00322013551,3487.71079
2021-01-28 07:00:00,31768.578559786572,31233.186174868537,31170.53,31505.348387672286,2809.48377
2021-01-28 08:00:00,31617.47896194311,31227.571741614214,31070.47,31293.273115761192,2699.222378
2021-01-28 09:00:00,31465.136985185592,30951.9858083481,31466.91,31256.432584692495,3531.477648
2021-01-28 10:00:00,31464.194065549174,30938.63421442651,31490.29,31358.950947786798,3025.903137
2021-01-28 11:00:00,31550.26305692852,30988.43575098978,31437.37,31466.224508908414,2607.58697
2021-01-28 12:00:00,31637.767323316886,31164.570096013013,31477.95,31470.36659877584,3396.262178
2021-01-28 13:00:00,31730.489431892107,31205.825678025296,31775.12,31579.064735659587,3636.186466
2021-01-28 14:00:00,31941.97820035953,31390.178459755534,31830.53,31719.02904366188,5513.947878
2021-01-28 15:00:00,32095.74530317132,31529.989961386193,31926.49,31854.571870977452,5860.378282
2021-01-28 16:00:00,32261.530769393354,31648.407549339783,32425.71,32056.973688745034,5459.951763
2021-01-28 17:00:00,32357.288497669335,31783.46258325803,32281.49,32194.44607460874,3534.239542
2021-01-28 18:00:00,32522.93525899536,31928.278393277436,32633.68,32450.468801188057,3997.536318
2021-01-28 19:00:00,32640.868934454236,32242.145393711307,32564.71,32501.2574639533,3898.141499
2021-01-28 20:00:00,32768.37908117022,32314.40334813258,32577.96,32592.8457789096,3598.00013
2021-01-28 21:00:00,32994.0377034791,32482.017266982886,33183.53,32794.52342666405,4305.943929
2021-01-28 22:00:00,33237.74345890673,32700.694288221595,33469.67,33091.91738039067,3851.038597
2021-01-28 23:00:00,33571.102580730716,32924.56495142424,33364.86,33340.08224200853,7065.11535
2021-01-29 00:00:00,33983.660949881705,33191.2997211681,34150.23,33762.688137410165,10164.387947
2021-01-29 01:00:00,34142.47727859794,33311.486553732466,33906.57,33846.1462979484,5122.468251
2021-01-29 02:00:00,34283.1992174931,33519.605893814674,33969.2,34045.4000551959,4650.648566
2021-01-29 03:00:00,34197.683041753415,33627.61754548029,33733.58,33853.10016932461,6809.202377
2021-01-29 04:00:00,34057.50067864241,33241.35646834217,33062.82,33500.42284307555,8609.935103
2021-01-29 05:00:00,33792.99429379814,32993.946745006295,32980.32,33256.95605959612,5689.533013
2021-01-29 06:00:00,33416.950790630806,32609.526449448676,32483.74,32844.905724308795,7328.136602
2021-01-29 07:00:00,32921.98960832415,32311.385892013015,32266.35,32552.629002092726,6736.554271
2021-01-29 08:00:00,35003.85842263993,32059.49677502688,36240.24,34613.44227870855,19312.827479
2021-01-29 09:00:00,36906.258937426064,33422.40370947453,36877.16,36130.923139494706,32057.769171
2021-01-29 10:00:00,37412.25966026838,34005.66668450403,36617.23,36633.48456011276,13351.739852
2021-01-29 11:00:00,37658.71677493447,35138.286384343075,37025.32,36841.248621412604,9995.033904
2021-01-29 12:00:00,37401.8363769132,36080.871312332565,37840.07,37103.94680455387,9895.617715
2021-01-29 13:00:00,37874.25161642473,36647.76071707374,38250.03,37708.23512998541,10190.521742
2021-01-29 14:00:00,38297.990351797125,36644.47880614374,37058.49,37670.77725792519,12376.778745
2021-01-29 15:00:00,38253.87288719672,36694.48032127502,37129.4,37484.50862234695,7119.860949
2021-01-29 16:00:00,37921.92820518252,36290.47282750291,36039.18,36722.860952433526,10309.645056
2021-01-29 17:00:00,37194.09122316343,35979.93273678418,35741.23,36249.405501522684,8064.316659
2021-01-29 18:00:00,36663.66099307787,35283.69521420818,35202.46,35640.87480528609,11212.397918
2021-01-29 19:00:00,35873.62321592218,34444.17902673749,34318.57,35015.284758942056,11414.909017
2021-01-29 20:00:00,35493.058692573315,33994.00493545552,34574.61,34710.5239806096,7664.137033
2021-01-29 21:00:00,35119.59245146263,33733.19228716675,34635.53,34463.75270930285,4701.564143
2021-01-29 22:00:00,35013.07008322273,34023.245768592285,34485.98,34570.04493512096,4078.627019
2021-01-29 23:00:00,34911.282187210556,34006.74346064021,34252.2,34452.60981213111,4970.393094
2021-01-30 00:00:00,34929.13979290622,34035.872393144,34250.1,34322.161856283165,4446.39087
2021-01-30 01:00:00,34799.551270248565,33938.431468865776,34123.05,34213.88388760833,3869.4494
2021-01-30 02:00:00,34748.66716049787,33949.26409053732,33862.51,34084.512164754866,3988.197337
2021-01-30 03:00:00,34366.90502015561,33346.83522427662,33273.36,33657.76765481029,6807.719187
2021-01-30 04:00:00,34022.091574820806,33100.51149777946,33503.13,33494.39067540062,4185.936723
2021-01-30 05:00:00,33898.230028989456,32962.41869066608,33503.72,33396.374253487986,3638.464557
2021-01-30 06:00:00,33822.59193203656,33099.853098405874,33809.79,33601.500669690584,3684.993843
2021-01-30 07:00:00,34015.31103519521,33240.36842078567,34046.8,33792.19704407605,3867.918825
2021-01-30 08:00:00,34158.98223330368,33470.14077883418,33887.5,33913.98360690603,4900.020894
2021-01-30 09:00:00,34326.69720332864,33665.4263114148,34253.18,34040.08633664291,3386.812735
2021-01-30 10:00:00,34387.83159820748,33815.76496353351,34299.82,34122.12177635097,3971.800792
2021-01-30 11:00:00,34381.050969475844,33732.39811867551,33660.4,34073.58336639683,3646.872379
2021-01-30 12:00:00,34212.10870147609,33616.8688494992,33751.77,33925.32619215082,3003.423753
2021-01-30 13:00:00,34181.159975263115,33528.05596928488,34237.69,33869.039761697844,3019.375159
2021-01-30 14:00:00,34194.282601024504,33692.19499956986,34234.73,34074.91788399291,2997.769874
2021-01-30 15:00:00,34416.030626598964,33906.75367907029,34210.2,34227.63749456056,2959.942678
2021-01-30 16:00:00,34358.999251211106,33782.31011499512,33956.7,34093.854576921665,5589.954777
2021-01-30 17:00:00,34329.42638768535,33772.46087135922,34253.67,34103.1388268246,3332.807905
2021-01-30 18:00:00,34288.63057916319,33765.28975998933,34340.0,34122.645559433,2258.747878
2021-01-30 19:00:00,34337.72104459154,34015.43130102869,34286.5,34287.99576895852,2047.944881
2021-01-30 20:00:00,34398.36546369971,34074.201287623735,34154.63,34263.52269666507,2018.493472
2021-01-30 21:00:00,34514.68999900994,34024.445656674914,34675.53,34375.23324396922,2087.957955
2021-01-30 22:00:00,34648.93775870035,34189.296052339094,34526.13,34455.51039469379,2094.792611
2021-01-30 23:00:00,34663.78523514468,34209.2514128982,34262.88,34457.33704476057,3083.892855
2021-01-31 00:00:00,34548.239158567485,34152.6152718563,34066.84,34267.09329431375,2644.824549
2021-01-31 01:00:00,34405.49634170414,33999.92284491255,34194.0,34177.688748905464,1867.103976
2021-01-31 02:00:00,34279.82164714174,33811.039532012226,33750.0,33982.95053275201,2644.012935
2021-01-31 03:00:00,34181.66212105376,33747.56764741608,33930.21,33932.681954472035,1980.016722
2021-01-31 04:00:00,34146.65136056162,33704.807179267045,34034.31,33885.34548555858,1805.951751
2021-01-31 05:00:00,34074.0349109192,33706.97378223666,33756.39,33904.67165756744,1919.906624
2021-01-31 06:00:00,34011.06065132016,33678.61270609338,33655.86,33810.39446593062,1945.825594
2021-01-31 07:00:00,33918.18042132794,33563.794292103485,33607.98,33671.73252785278,2065.004715
2021-01-31 08:00:00,33844.253328508355,33429.52562554927,33596.72,33617.296460466445,2711.806898
2021-01-31 09:00:00,33815.45061086211,33337.332025088464,33301.7,33500.195974118295,2439.994277
2021-01-31 10:00:00,33783.85229443555,33263.35488209719,33653.68,33522.011853988384,2544.013927
2021-01-31 11:00:00,33764.85150357299,33302.58746105065,33563.23,33504.51440167574,1965.178302
2021-01-31 12:00:00,33981.622218350974,33342.30682004453,33974.05,33786.74603940643,4152.45212
2021-01-31 13:00:00,34071.87811936626,33456.22576895885,33692.92,33801.44094186297,2291.022091
2021-01-31 14:00:00,34027.19373896236,33410.32362561754,33330.71,33704.468836107604,2924.249894
2021-01-31 15:00:00,33647.91442499921,32946.861236588324,32862.66,33139.07190621207,6617.934511
2021-01-31 16:00:00,33417.67965410476,32722.90546674224,32891.86,32974.13278814517,3707.19492
2021-01-31 17:00:00,33248.501314489215,32442.052456948044,32302.31,32692.230357501285,4790.614733
2021-01-31 18:00:00,33004.445485654076,32296.939451011425,32450.3,32524.97144097957,3929.77849
2021-01-31 19:00:00,32961.382329150336,32246.955908846205,32808.8,32492.293726928223,3396.978125
2021-01-31 20:00:00,32898.561686573354,32330.58628321733,32853.73,32684.909733845947,2968.315197
2021-01-31 21:00:00,32920.84565880207,32451.87068494665,32560.73,32757.516362382743,2336.553165
2021-01-31 22:00:00,32962.16697733092,32504.481256887837,32974.1,32789.80797598451,1874.807965
2021-01-31 23:00:00,33101.46672547847,32707.62945469581,33092.98,32895.60613067965,3218.738903
2021-02-01 00:00:00,33153.53580013832,32564.78940332001,32546.27,32816.5757914307,4383.926122
2021-02-01 01:00:00,33297.93131517136,32536.581487346943,33430.29,32991.87949256064,3713.649492
2021-02-01 02:00:00,33476.22799808061,32643.269594282883,33649.73,33170.40781290006,3694.931629
2021-02-01 03:00:00,33717.99191176539,33022.68483118694,33573.97,33549.32166956997,2882.141795
2021-02-01 04:00:00,33851.541816912824,33361.40513329226,33558.25,33597.43170386356,3206.054328
2021-02-01 05:00:00,33871.69890538867,33440.66237223797,33755.4,33622.35636534742,2593.020379
2021-02-01 06:00:00,34181.87334972306,33352.664173427205,33518.89,33580.40277129299,6222.258955
2021-02-01 07:00:00,34163.520530514885,33344.249166385496,33803.97,33647.53391301889,3328.878829
2021-02-01 08:00:00,34328.86419771103,33413.96310371847,34477.31,33915.68401202706,5058.23727
2021-02-01 09:00:00,34441.77964400866,33815.6024531823,34354.47,34268.21034989647,5654.141055
2021-02-01 10:00:00,34593.50182589662,33966.121929419096,34163.28,34341.86696489915,4235.260657
2021-02-01 11:00:00,34565.0091306824,34088.23890740864,34183.33,34244.36271855107,4573.86889
2021-02-01 12:00:00,34464.40175990345,33821.23544389935,33770.23,34014.16144432693,5761.08894
2021-02-01 13:00:00,34310.99372468898,33714.82406983343,33702.25,33872.95956774392,4848.934356
2021-02-01 14:00:00,34158.48295289459,33557.95913949824,33532.81,33681.16834031094,4147.496698
2021-02-01 15:00:00,33889.596914682894,33449.78772077546,33160.17,33516.388612641764,2721.186603
2021-02-01 16:00:00,33731.433470673444,33260.19768425437,33460.83,33404.88856548588,2419.87278
2021-02-01 17:00:00,33799.87157239574,33233.81659971377,33978.31,33553.04557254534,3038.668685
2021-02-01 18:00:00,33919.11868884791,33368.80298379638,33731.52,33744.461679773296,1872.630656
2021-02-01 19:00:00,34073.92031421169,33542.69607977562,33838.13,33871.84035678724,1802.347253
2021-02-01 20:00:00,34048.09986754936,33691.50454644404,33831.55,33799.02075360175,1718.931235
2021-02-01 21:00:00,33995.69707342646,33663.66315421269,33658.67,33783.48522124289,1451.016267
2021-02-01 22:00:00,33898.99003237063,33599.76231488452,33539.39,33682.81944111846,1538.152625
2021-02-01 23:00:00,33799.16951191103,33491.69880354949,33526.37,33570.164078863454,1851.581383
2021-02-02 00:00:00,33970.426423330806,33442.48244770707,33763.07,33648.15617849611,3418.178933
2021-02-02 01:00:00,33965.04377365316,33445.11418335694,33744.71,33696.85518953297,1866.753456
2021-02-02 02:00:00,33989.64438784854,33479.89227071779,33646.0,33725.35658449156,2079.71725
2021-02-02 03:00:00,33797.79087383073,33523.63418555326,33550.32,33649.139705133115,1739.293586
2021-02-02 04:00:00,33855.98521824838,33519.77657332329,33876.37,33700.398822624265,2126.287435
2021-02-02 05:00:00,33933.647247907196,33594.34969972454,33992.83,33821.26945202032,2064.000409
2021-02-02 06:00:00,34154.97942152734,33757.666696465094,34295.01,34088.125213744985,3127.063242
2021-02-02 07:00:00,34295.90264359909,33965.45926155647,34223.38,34193.04629356622,3112.034911
2021-02-02 08:00:00,34503.68467266689,34052.20489879248,34663.87,34438.41482656315,4957.224233
2021-02-02 09:00:00,35145.39176891724,34395.18703758998,35334.04,34932.61434039416,8817.044699
2021-02-02 10:00:00,35340.5304808074,34554.7272206485,35160.24,35107.75198356673,3910.053832
2021-02-02 11:00:00,35516.47731232079,34704.11298322809,34720.15,35137.033292569104,4384.335984
2021-02-02 12:00:00,35263.634750653575,34689.43847048453,34779.91,34889.50608753454,2883.954987
2021-02-02 13:00:00,35180.07087235658,34618.566548065246,34844.73,34773.926931266964,3086.324334
2021-02-02 14:00:00,35042.25439207036,34524.691193143306,34793.99,34806.46806251838,3325.555695
2021-02-02 15:00:00,35092.43756283647,34533.02371735631,34708.47,34780.216531591905,3413.599491
2021-02-02 16:00:00,35094.96869273589,34487.039150868,34964.52,34834.4925430106,4344.343605
2021-02-02 17:00:00,35132.37761940701,34594.82703340169,34851.47,34851.76771943299,2262.623255
2021-02-02 18:00:00,35177.172229074116,34669.08958233198,35264.21,35025.08950319846,2743.262364
2021-02-02 19:00:00,35458.92261351104,34912.79011177369,35762.03,35386.27242198853,4111.442418
2021-02-02 20:00:00,35744.190735943834,35175.659433810266,35786.51,35645.56034009463,4024.740008
2021-02-02 21:00:00,35892.51397074674,35369.20029922515,35653.07,35743.773372206924,2723.877664
2021-02-02 22:00:00,35922.892215996224,35537.07679473033,35572.36,35702.11285577459,1588.325916
2021-02-02 23:00:00,35813.86778077364,35522.67214707805,35466.24,35574.479985726786,1946.622173
2021-02-03 00:00:00,36017.89285410647,35422.40845122367,36135.01,35853.3667697974,4260.425106
2021-02-03 01:00:00,36170.46064460103,35555.47376896888,35879.27,35908.7948246078,3464.399183
2021-02-03 02:00:00,36245.41928686868,35642.00200953095,35889.37,35985.22053729601,2828.485268
2021-02-03 03:00:00,36330.199828801226,35846.44055780064,36403.47,36051.7988780593,3006.037536
2021-02-03 04:00:00,36547.50047485371,36089.710273124074,36628.85,36360.59247676085,4488.054518
2021-02-03 05:00:00,36702.889555707545,36234.411489853075,36460.12,36520.7402604618,2188.76658
2021-02-03 06:00:00,36792.842898037314,36405.76098735911,36535.9,36563.531799429766,2417.770684
2021-02-03 07:00:00,36684.2376205951,36340.92880348191,36297.57,36422.94445456353,2827.284067
2021-02-03 08:00:00,36507.282107401385,36012.81103175457,36010.09,36225.83336040543,4414.920986
2021-02-03 09:00:00,36287.17249466931,35751.061741959806,35851.19,36031.71604468861,3634.751842
2021-02-03 10:00:00,36149.80400679325,35598.85901679232,35985.27,35948.666874671035,2271.00839
2021-02-03 11:00:00,36100.59142926349,35657.793600345336,35969.41,35923.677078153894,2702.527929
2021-02-03 12:00:00,36212.76479444647,35782.070391151305,36178.86,36051.651441518945,2932.291724
2021-02-03 13:00:00,36477.96155165034,35882.327265707594,36537.42,36283.27802579126,4542.426422
2021-02-03 14:00:00,36628.97572983804,36049.00034415167,36548.6,36446.65702540228,3658.661804
2021-02-03 15:00:00,36797.820290610056,36269.236746941606,36850.0,36644.59914631905,4080.225476
2021-02-03 16:00:00,37003.44402176199,36537.47868267642,37146.67,36893.593239296206,5690.30451
2021-02-03 17:00:00,37116.84898563528,36686.84346042903,37176.86,37063.327221640815,3489.54181
2021-02-03 18:00:00,37203.989613321464,36733.7754682748,37114.14,37145.73311852405,3606.788457
2021-02-03 19:00:00,37176.23158408312,36802.011073976384,36788.89,37054.12610097588,2430.824869
2021-02-03 20:00:00,37143.55227903008,36702.40560948097,37039.88,37000.841710911234,2729.999985
2021-02-03 21:00:00,37236.50960465903,36818.365987083664,37256.97,37061.97742476075,3713.749982
2021-02-03 22:00:00,37341.89867997693,36945.10993305037,37276.31,37196.91390934688,2590.420547
2021-02-03 23:00:00,37520.59186381256,37134.48696883076,37618.87,37374.16985904385,2814.665988
2021-02-04 00:00:00,37847.14565674054,37425.43347350653,38063.15,37745.895731053744,4961.192599
2021-02-04 01:00:00,38076.41402600967,37622.06428247017,38147.35,37989.51148378863,4294.877656
2021-02-04 02:00:00,38206.053503538,37664.98085309811,37896.36,38042.577177860454,3775.56313
2021-02-04 03:00:00,38189.126389795376,37604.80139710227,37498.78,37885.39577617814,3017.097423
2021-02-04 04:00:00,38041.61726898025,37413.241312574326,37678.39,37709.35763536085,2283.222188
2021-02-04 05:00:00,37920.02177435532,37391.765182959425,37578.23,37576.85031551236,2687.634161
2021-02-04 06:00:00,37997.431668941346,37458.65388193949,38076.43,37808.087003191795,3405.710677
2021-02-04 07:00:00,38110.71057382264,37610.42003856201,37843.4,37852.02698511315,3290.328314
2021-02-04 08:00:00,38493.309692331364,37281.52456289067,37338.19,37594.67123191476,9587.954136
2021-02-04 09:00:00,38213.87474605031,37010.84471846632,37509.22,37482.795471606165,7567.338068
2021-02-04 10:00:00,38148.22580644499,36915.86506098321,37611.63,37445.828352151584,3331.242849
2021-02-04 11:00:00,37716.92834177878,36938.34500212706,37321.75,37490.26182990585,3250.63072
2021-02-04 12:00:00,37818.3619842011,37175.89532131552,37618.69,37519.65628389436,3402.209624
2021-02-04 13:00:00,37797.32497267079,37191.94095955919,37587.58,37506.762729910115,2729.71393
2021-02-04 14:00:00,37719.37234699587,36907.72045767383,36795.15,37245.86626960546,4883.793557
2021-02-04 15:00:00,37376.74272852731,36551.227505448725,36564.23,36852.79294013744,5975.272682
2021-02-04 16:00:00,37217.747071158854,36378.53086332498,36929.36,36736.15905320019,3826.189163
2021-02-04 17:00:00,36997.772257305216,36380.8482765265,36884.34,36749.384664951656,3095.319905
2021-02-04 18:00:00,37144.92139416743,36627.524509734634,37141.96,36979.14712734332,2972.451426
2021-02-04 19:00:00,37327.18164262648,36839.756785697406,37467.18,37160.5781792463,2969.281676
2021-02-04 20:00:00,37573.052813907074,37042.57875008284,37613.31,37411.57605855468,3154.238046
2021-02-04 21:00:00,37669.63467440648,37213.35184272172,37643.0,37570.63364264226,2384.693961
2021-02-04 22:00:00,37741.16660638208,37220.93759465198,37240.0,37504.9195967231,2533.48052
2021-02-04 23:00:00,37596.29195601922,37026.461362678914,36936.66,37258.58651666653,2701.299487
2021-02-05 00:00:00,37434.78834165223,36866.57435817159,36993.25,37054.00176395881,2538.982425
2021-02-05 01:00:00,37304.78936534731,36736.34336690641,36632.38,36853.562775531274,2618.349898
2021-02-05 02:00:00,37166.336218189404,36641.47039564743,36958.28,36862.93627243639,2861.360001
2021-02-05 03:00:00,37222.70793583339,36679.72180947684,37366.02,36984.547634985014,2614.23721
2021-02-05 04:00:00,37266.534793588835,36849.69246057668,37266.78,37182.30569255221,1902.890739
2021-02-05 05:00:00,37416.3963755432,37018.112364184,37065.97,37252.68708894183,1730.406065
2021-02-05 06:00:00,37531.47058326959,37062.7146435257,37375.52,37262.9908362976,2965.59287
2021-02-05 07:00:00,37611.63794247407,37145.005882477875,37653.98,37405.50887359205,2722.549399
2021-02-05 08:00:00,37731.89488831331,37266.249355928434,37705.27,37582.36478729375,3404.586859
2021-02-05 09:00:00,37768.29982984833,37334.14524521237,37251.07,37556.54022442554,2526.099044
2021-02-05 10:00:00,37750.174783020884,37283.196283877565,37395.91,37479.26764773084,2315.261816
2021-02-05 11:00:00,37720.888250973985,37264.77222106531,37691.32,37434.977467928125,2165.149463
2021-02-05 12:00:00,37915.02671293863,37407.091079498416,37850.36,37689.44080368206,4197.957336
2021-02-05 13:00:00,38120.29115547366,37591.76693604507,38272.32,37979.09019213916,3967.773058
2021-02-05 14:00:00,38252.014724861685,37749.83243226523,38095.02,38068.6560041316,4108.056943
2021-02-05 15:00:00,38299.0226415471,37867.46799565927,37960.76,38110.868454759824,3833.8729
2021-02-05 16:00:00,38251.90950341889,37825.84452442629,37809.55,37953.04821391333,4270.395934
2021-02-05 17:00:00,38163.63031368495,37752.19127525732,37894.61,37884.00125500395,2229.581763
2021-02-05 18:00:00,38037.9727375328,37566.85570120292,37406.23,37704.14976461268,2936.18453
2021-02-05 19:00:00,37838.13735545601,37395.54837147148,37608.92,37614.00117636683,3067.360933
2021-02-05 20:00:00,37794.83873746565,37327.64945088378,37740.39,37571.17533428177,2177.904759
2021-02-05 21:00:00,37771.36545671987,37414.33388396385,37819.67,37701.60146669752,1692.320327
2021-02-05 22:00:00,37883.13919381527,37587.29658752328,37784.12,37777.69309306125,1587.732812
2021-02-05 23:00:00,38092.96141888208,37690.8628412395,38290.24,38000.75165207326,2246.727191
2021-02-06 00:00:00,38584.227034920856,38004.18837585737,38740.92,38466.68762954858,5397.483552
2021-02-06 01:00:00,39148.35083617064,38189.800679131884,38806.45,38720.69146271751,10003.946378
2021-02-06 02:00:00,39344.17884454879,38353.92392914937,39382.1,38949.52839877469,5911.874527
2021-02-06 03:00:00,39535.649726272444,38564.973100945914,39384.74,39095.17227803438,4116.762355
2021-02-06 04:00:00,39546.393490341805,38870.15969095903,39179.56,39340.259303754676,2678.750885
2021-02-06 05:00:00,39460.97242308873,38946.91299133705,39014.73,39217.46402708161,2895.912396
2021-02-06 06:00:00,39359.06411387599,38836.485035083075,39267.47,39151.660696498206,2778.740634
2021-02-06 07:00:00,39387.63331601778,38897.706658055205,39359.12,39202.99496761231,2344.527687
2021-02-06 08:00:00,39561.33983561446,39156.79151161286,39425.02,39354.70737170751,3300.466872
2021-02-06 09:00:00,39731.1647466518,39305.5746349928,39887.91,39600.476524377875,3983.375623
2021-02-06 10:00:00,39880.33592640711,39414.234977865715,39998.63,39797.60651135692,4327.836156
2021-02-06 11:00:00,40190.28567353235,39700.67357661773,40199.99,40060.39767226019,6837.077436
2021-02-06 12:00:00,40336.01989110199,39815.94483568623,39902.49,40060.9375939914,4298.298209
2021-02-06 13:00:00,40422.73120580362,39925.72135717015,40130.47,40094.55507061351,2914.837204
2021-02-06 14:00:00,40436.08169185619,39948.36012722912,40268.44,40084.22462071454,3508.674711
2021-02-06 15:00:00,40617.7207934877,40071.13663149082,40864.73,40489.3119301606,4850.415338
2021-02-06 16:00:00,40818.487953017895,40252.96323626726,40608.76,40612.44340036247,4533.517799
2021-02-06 17:00:00,40843.72688940955,40264.246035810334,40197.01,40596.34134366447,3400.926765
2021-02-06 18:00:00,40720.14955345691,40260.63000629467,40276.41,40387.949959348705,3152.891872
2021-02-06 19:00:00,40512.388371471956,40054.59230845983,40179.42,40216.94760081469,3188.911421
2021-02-06 20:00:00,40331.89425668957,39828.154490414876,40087.4,40172.007576653734,4169.923397
2021-02-06 21:00:00,40275.11791817297,39807.01078560014,40028.19,40102.0998385657,2506.702067
2021-02-06 22:00:00,40267.92693066997,39772.89218876298,39992.77,40048.11762892321,2057.032105
2021-02-06 23:00:00,40202.840577601244,39448.692619145,39186.94,39557.56802668304,5598.425794
2021-02-07 00:00:00,39972.476695599995,39051.13602094889,39564.17,39463.392945572195,4552.184099
2021-02-07 01:00:00,39780.69376743595,38761.26498219969,38627.36,39121.39321441173,4822.672218
2021-02-07 02:00:00,39353.22821808994,38517.44544828834,38747.31,38976.386512619945,4332.430976
2021-02-07 03:00:00,39161.960605395325,38453.32418616159,38841.46,38717.37507325365,2453.33738
2021-02-07 04:00:00,38850.54365177765,38211.24466959457,38312.99,38584.541076127425,4918.021119
2021-02-07 05:00:00,38824.59390074017,38143.61912465832,38511.0,38494.38000657674,2441.370485
2021-02-07 06:00:00,38770.53993671718,38067.667504333804,38531.35,38412.475117413516,2092.40306
2021-02-07 07:00:00,38867.740022986596,38304.87450379997,39030.0,38740.301134905974,3441.570324
2021-02-07 08:00:00,39183.51819953448,38631.166755914914,39496.96,39109.01282998779,3816.580706
2021-02-07 09:00:00,39420.840929248276,38880.37500549739,39513.92,39337.45092076035,2546.251687
2021-02-07 10:00:00,39617.87853385592,39131.05846103876,39331.42,39445.60762167369,3239.676941
2021-02-07 11:00:00,39562.92187708312,39046.11904841739,39046.6,39281.52188713354,3207.014305
2021-02-07 12:00:00,39424.997338012145,38797.29425053887,38820.87,39058.831358174095,3546.260633
2021-02-07 13:00:00,39244.354313212636,38548.422758914334,38629.26,38821.876841006895,3723.038241
2021-02-07 14:00:00,39023.47559894038,38353.50445931631,38214.98,38547.31664664792,3836.981985
2021-02-07 15:00:00,38672.63471017019,37954.630942210664,37921.11,38191.2015091232,6376.158066
2021-02-07 16:00:00,38406.97989537273,37625.413226346755,38185.72,38091.25995630766,6459.783562
2021-02-07 17:00:00,38298.95619682287,37505.55087213626,37870.62,38020.40525798003,2902.656769
2021-02-07 18:00:00,38257.395599648255,37540.80904313096,38239.1,38121.172824118315,2631.353315
2021-02-07 19:00:00,38328.297601191196,37831.91848121153,38050.0,38047.185991738144,2671.246336
2021-02-07 20:00:00,38427.594733307946,37826.23862981527,38471.95,38255.77595442707,2745.744017
2021-02-07 21:00:00,38518.152564561104,37976.13214335599,38530.33,38342.86064108579,2282.274725
2021-02-07 22:00:00,38643.64553604343,38072.75762352328,38797.02,38591.77660592053,2286.315835
2021-02-07 23:00:00,38872.37435330676,38478.18034534662,38795.69,38716.475054092225,3038.352979
2021-02-08 00:00:00,39030.5484287305,38574.305156734714,38725.4,38770.55682072051,3030.91878
2021-02-08 01:00:00,39048.2006743498,38609.67033733016,38521.72,38691.055320497995,2492.173653
2021-02-08 02:00:00,38921.53952092893,38435.98582072696,38249.0,38523.240314886505,2220.463821
2021-02-08 03:00:00,38679.42830863351,38182.73631121276,38076.06,38275.04945653384,2798.660609
2021-02-08 04:00:00,38605.77930410088,38036.677007339356,38584.7,38300.47286188283,2611.816272
2021-02-08 05:00:00,38675.29213138274,38129.32986253047,38677.47,38431.30051005689,2411.128765
2021-02-08 06:00:00,38939.75877910134,38356.187551357354,39012.69,38767.40379253993,2829.472964
2021-02-08 07:00:00,39169.52957338431,38643.841643975626,39269.95,38988.25933056982,2414.801944
2021-02-08 08:00:00,39319.33730818019,38828.42756395318,39175.38,39144.46258333586,2258.264492
2021-02-08 09:00:00,39368.92219580147,38929.87137179739,38954.27,39123.935797161495,2762.90216
