,date,open,high,low,close,volume
102,2021-07-27 17:59:40.521245696,2242.6,2243.36,2238.88,2238.88,561.552
103,2021-07-27 17:59:44.608706048,2242.6,2243.36,2238.82,2238.82,571.939
104,2021-07-27 17:59:48.714962688,2242.6,2243.36,2238.75,2239.65,689.569
105,2021-07-27 17:59:52.818043392,2242.6,2243.36,2238.75,2239.82,695.036
106,2021-07-27 17:59:56.904185600,2242.6,2243.36,2238.75,2240.07,720.76
107,2021-07-27 17:59:59.966488832,2242.6,2243.36,2238.75,2239.97,723.376
108,2021-07-27 18:00:04.057280512,2242.6,2243.36,2238.75,2240.0,729.55
109,2021-07-27 18:00:08.165331200,2242.6,2243.36,2238.75,2240.33,784.371
110,2021-07-27 18:00:12.271948288,2242.6,2243.36,2238.75,2240.15,792.973
111,2021-07-27 18:00:16.309849088,2242.6,2243.36,2238.75,2240.16,800.438
112,2021-07-27 18:00:20.361982464,2242.6,2243.36,2238.75,2240.85,847.048
113,2021-07-27 18:00:24.467563008,2242.6,2243.36,2238.75,2240.85,849.864
114,2021-07-27 18:00:28.547518208,2242.6,2243.36,2238.75,2239.65,1338.04
115,2021-07-27 18:00:32.581949952,2242.6,2243.36,2238.75,2239.5,1340.901
116,2021-07-27 18:00:36.618507008,2242.6,2243.36,2238.75,2239.54,1361.762
117,2021-07-27 18:00:40.652285440,2242.6,2243.36,2238.75,2239.56,1371.086
118,2021-07-27 18:00:44.721122304,2242.6,2243.36,2238.75,2239.52,1436.01
119,2021-07-27 18:00:48.815041024,2239.33,2239.57,2239.33,2239.57,15.594
120,2021-07-27 18:00:52.907084288,2239.33,2239.57,2239.33,2239.48,22.776
121,2021-07-27 18:00:55.977819648,2239.33,2239.57,2239.33,2239.47,25.287
122,2021-07-27 18:01:00.060246784,2239.33,2239.57,2238.89,2238.89,62.382
123,2021-07-27 18:01:04.183600896,2239.33,2239.57,2238.61,2238.66,77.314
124,2021-07-27 18:01:08.247121920,2239.33,2239.57,2238.0,2238.26,189.622
125,2021-07-27 18:01:12.314177792,2239.33,2239.57,2238.0,2238.22,216.099
126,2021-07-27 18:01:16.421325056,2239.33,2239.57,2238.0,2238.21,222.189
127,2021-07-27 18:01:20.536733440,2239.33,2239.57,2238.0,2238.09,235.31
128,2021-07-27 18:01:24.648071680,2239.33,2239.57,2238.0,2238.04,258.069
129,2021-07-27 18:01:28.741068544,2239.33,2239.57,2238.0,2238.61,269.42
130,2021-07-27 18:01:32.854639872,2239.33,2239.57,2238.0,2239.36,315.831
131,2021-07-27 18:01:36.932203776,2239.33,2239.88,2238.0,2239.73,350.913
132,2021-07-27 18:01:40.020014848,2239.33,2239.88,2238.0,2239.73,371.689
133,2021-07-27 18:01:44.101010432,2239.33,2239.88,2238.0,2239.57,375.202
134,2021-07-27 18:01:48.173489664,2239.33,2239.88,2238.0,2239.64,391.773
135,2021-07-27 18:01:52.253502720,2239.33,2240.0,2238.0,2239.99,396.009
136,2021-07-27 18:01:56.350205440,2239.33,2240.0,2238.0,2239.99,425.757
137,2021-07-27 18:02:00.467004672,2239.33,2240.0,2238.0,2239.94,430.052
138,2021-07-27 18:02:04.568175872,2239.33,2240.0,2238.0,2239.97,439.64
139,2021-07-27 18:02:08.651221504,2239.33,2240.0,2238.0,2239.96,446.837
140,2021-07-27 18:02:12.747450880,2239.33,2240.17,2238.0,2239.57,494.646
141,2021-07-27 18:02:16.862078720,2239.33,2240.17,2238.0,2239.43,496.862
142,2021-07-27 18:02:24.026871552,2239.33,2240.58,2238.0,2240.56,562.414
143,2021-07-27 18:02:28.124552448,2239.33,2240.86,2238.0,2240.85,572.646
144,2021-07-27 18:02:32.219930624,2239.33,2240.86,2238.0,2240.64,586.985
145,2021-07-27 18:02:36.314400512,2239.33,2240.86,2238.0,2240.56,592.963
146,2021-07-27 18:02:40.394632704,2239.33,2240.86,2238.0,2240.79,599.188
147,2021-07-27 18:02:44.473496064,2239.33,2240.86,2238.0,2240.48,638.041
148,2021-07-27 18:02:48.565050112,2239.33,2240.86,2238.0,2240.27,642.967
149,2021-07-27 18:02:52.660176896,2239.33,2240.86,2238.0,2240.15,664.502
150,2021-07-27 18:02:56.738726656,2239.33,2240.86,2238.0,2239.83,666.585
151,2021-07-27 18:03:00.838411520,2239.33,2240.86,2238.0,2239.84,672.531
152,2021-07-27 18:03:08.001855488,2239.55,2239.56,2239.55,2239.56,2.947
153,2021-07-27 18:03:12.117706752,2239.55,2239.94,2239.55,2239.94,18.38
154,2021-07-27 18:03:16.217085440,2239.55,2240.09,2239.55,2240.07,34.149
155,2021-07-27 18:03:20.312068864,2239.55,2240.15,2239.55,2240.1,37.047
156,2021-07-27 18:03:24.427345152,2239.55,2240.86,2239.55,2240.85,128.17
157,2021-07-27 18:03:28.508396288,2239.55,2240.86,2239.55,2240.85,135.923
158,2021-07-27 18:03:32.621228800,2239.55,2240.86,2239.55,2240.85,138.752
159,2021-07-27 18:03:36.718713600,2239.55,2241.14,2239.55,2240.94,149.302
160,2021-07-27 18:03:40.814456576,2239.55,2241.14,2239.55,2241.12,155.246
161,2021-07-27 18:03:44.894942720,2239.55,2241.3,2239.55,2241.04,176.394
162,2021-07-27 18:03:47.980832000,2239.55,2241.3,2239.55,2241.04,179.673
163,2021-07-27 18:03:52.097500672,2239.55,2241.3,2239.55,2241.03,184.091
164,2021-07-27 18:03:56.152185088,2239.55,2241.3,2239.55,2241.09,189.392
165,2021-07-27 18:04:00.231810048,2239.55,2241.3,2239.55,2239.87,281.278
166,2021-07-27 18:04:04.307952896,2239.55,2241.3,2239.55,2239.55,289.627
167,2021-07-27 18:04:08.388301312,2239.55,2241.3,2239.55,2239.55,302.671
168,2021-07-27 18:04:12.467756800,2239.55,2241.3,2239.5,2239.51,314.161
169,2021-07-27 18:04:16.559262208,2239.55,2241.3,2239.19,2239.19,334.431
170,2021-07-27 18:04:20.673518080,2239.55,2241.3,2239.19,2239.19,341.423
171,2021-07-27 18:04:24.788310784,2239.55,2241.3,2239.19,2239.19,344.842
172,2021-07-27 18:04:28.904865024,2239.55,2241.3,2239.19,2239.6,371.51
173,2021-07-27 18:04:31.955431168,2239.55,2241.3,2239.19,2239.51,376.946
174,2021-07-27 18:04:36.052028672,2239.55,2241.3,2239.19,2239.21,380.795
175,2021-07-27 18:04:40.149705728,2239.55,2241.3,2239.19,2239.25,388.555
176,2021-07-27 18:04:44.223652608,2239.55,2241.3,2239.19,2239.19,400.994
177,2021-07-27 18:04:48.266516480,2239.55,2241.3,2239.0,2239.0,423.329
178,2021-07-27 18:04:52.382046976,2239.55,2241.3,2239.0,2239.0,427.566
179,2021-07-27 18:04:56.475319808,2239.55,2241.3,2238.91,2238.92,430.211
180,2021-07-27 18:05:00.583603200,2239.55,2241.3,2238.87,2238.87,432.091
181,2021-07-27 18:05:04.677609984,2239.55,2241.3,2238.77,2238.81,434.777
182,2021-07-27 18:05:08.792175872,2239.55,2241.3,2238.77,2238.8,440.532
183,2021-07-27 18:05:12.888573952,2239.55,2241.3,2238.77,2238.8,444.631
184,2021-07-27 18:05:15.958258944,2239.55,2241.3,2238.75,2238.75,445.352
185,2021-07-27 18:05:20.071363840,2239.55,2241.3,2238.71,2238.76,451.242
186,2021-07-27 18:05:24.169026560,2239.55,2241.3,2238.71,2238.72,455.606
187,2021-07-27 18:05:28.264989440,2238.74,2240.07,2238.74,2240.07,90.836
188,2021-07-27 18:05:32.327937536,2238.74,2240.68,2238.74,2240.63,108.553
189,2021-07-27 18:05:36.400876032,2238.74,2240.68,2238.74,2240.35,139.117
190,2021-07-27 18:05:40.515402496,2238.74,2240.68,2238.74,2240.46,153.611
191,2021-07-27 18:05:44.608522240,2238.74,2241.17,2238.74,2240.85,189.111
192,2021-07-27 18:05:48.721908224,2238.74,2241.23,2238.74,2241.23,222.677
193,2021-07-27 18:05:52.832063232,2238.74,2242.2,2238.74,2242.14,315.484
194,2021-07-27 18:05:56.914037504,2238.74,2242.2,2238.74,2242.0,321.788
195,2021-07-27 18:05:59.980258048,2238.74,2242.2,2238.74,2241.52,360.083
196,2021-07-27 18:06:04.060652544,2238.74,2242.2,2238.74,2241.52,365.659
197,2021-07-27 18:06:08.134478336,2238.74,2242.36,2238.74,2242.32,400.6
198,2021-07-27 18:06:12.213630976,2238.74,2242.36,2238.74,2242.35,411.654
199,2021-07-27 18:06:16.275315712,2238.74,2242.36,2238.74,2242.34,414.939
200,2021-07-27 18:06:20.334435328,2238.74,2242.36,2238.74,2242.33,419.01
201,2021-07-27 18:06:24.429304320,2238.74,2242.37,2238.74,2242.35,449.838
202,2021-07-27 18:06:28.483507968,2238.74,2242.37,2238.74,2242.21,460.739
203,2021-07-27 18:06:32.561457664,2238.74,2242.37,2238.74,2242.25,473.854
204,2021-07-27 18:06:36.617873920,2238.74,2242.37,2238.74,2242.25,476.387
205,2021-07-27 18:06:40.697110784,2238.74,2242.56,2238.74,2242.25,481.557
206,2021-07-27 18:06:44.758689792,2238.74,2242.56,2238.74,2242.16,488.371
207,2021-07-27 18:06:48.819895040,2238.74,2242.56,2238.74,2241.13,630.707
208,2021-07-27 18:06:52.862022400,2238.74,2242.56,2238.74,2240.89,649.397
209,2021-07-27 18:07:00.050609664,2238.74,2242.56,2238.74,2239.82,682.344
210,2021-07-27 18:07:04.166253568,2238.74,2242.56,2238.74,2239.78,685.923
211,2021-07-27 18:07:08.245366016,2238.74,2242.56,2238.74,2239.53,688.617
212,2021-07-27 18:07:12.324776448,2238.74,2242.56,2238.74,2239.63,707.804
213,2021-07-27 18:07:16.431816704,2238.74,2242.56,2238.74,2239.67,709.16
214,2021-07-27 18:07:20.522048000,2238.74,2242.56,2238.74,2239.77,715.338
215,2021-07-27 18:07:24.615973888,2238.74,2242.56,2238.74,2239.76,721.909
216,2021-07-27 18:07:28.728343296,2238.74,2242.56,2238.74,2239.76,725.983
217,2021-07-27 18:07:32.824263168,2238.74,2242.56,2238.74,2239.75,734.144
218,2021-07-27 18:07:36.920472320,2238.74,2242.56,2238.74,2239.75,735.924
219,2021-07-27 18:07:40.046626048,2238.74,2242.56,2238.74,2239.71,737.835
220,2021-07-27 18:07:44.141044992,2238.74,2242.56,2238.74,2239.75,741.323
221,2021-07-27 18:07:48.237087488,2238.74,2242.56,2238.74,2239.75,743.986
222,2021-07-27 18:07:52.325517824,2239.75,2240.85,2239.74,2240.84,49.475
223,2021-07-27 18:07:56.403543296,2239.75,2240.85,2239.74,2240.76,64.45
224,2021-07-27 18:08:00.495253760,2239.75,2240.85,2239.74,2240.79,73.296
225,2021-07-27 18:08:04.575307520,2239.75,2240.99,2239.74,2240.99,76.702
226,2021-07-27 18:08:08.651816704,2239.75,2241.0,2239.74,2241.0,78.691
227,2021-07-27 18:08:12.748435712,2239.75,2241.27,2239.74,2241.17,99.188
228,2021-07-27 18:08:16.790908416,2239.75,2241.57,2239.74,2241.44,168.616
229,2021-07-27 18:08:20.887504128,2239.75,2241.68,2239.74,2241.67,185.621
230,2021-07-27 18:08:23.965838080,2239.75,2241.68,2239.74,2241.58,189.855
231,2021-07-27 18:08:28.082220544,2239.75,2242.25,2239.74,2242.13,208.081
232,2021-07-27 18:08:32.202049536,2239.75,2242.36,2239.74,2241.6,228.478
233,2021-07-27 18:08:36.319911168,2239.75,2242.36,2239.74,2241.46,229.902
234,2021-07-27 18:08:40.378665472,2239.75,2242.36,2239.74,2241.46,233.461
235,2021-07-27 18:08:44.418521344,2239.75,2242.36,2239.74,2241.31,242.453
236,2021-07-27 18:08:48.573412608,2239.75,2242.36,2239.74,2241.31,243.516
237,2021-07-27 18:08:52.650664192,2239.75,2242.36,2239.74,2241.31,246.785
238,2021-07-27 18:08:56.738178560,2239.75,2242.36,2239.74,2241.32,250.892
239,2021-07-27 18:09:00.774195456,2239.75,2242.36,2239.74,2241.32,256.06
240,2021-07-27 18:09:04.873785856,2239.75,2242.36,2239.74,2241.39,257.122
241,2021-07-27 18:09:12.069297408,2239.75,2242.36,2239.74,2240.93,266.494
242,2021-07-27 18:09:16.163909376,2239.75,2242.36,2239.74,2242.19,310.23
243,2021-07-27 18:09:20.290618368,2239.75,2242.36,2239.74,2241.97,333.19
244,2021-07-27 18:09:24.351601408,2239.75,2242.36,2239.74,2241.79,338.11
245,2021-07-27 18:09:28.417195008,2239.75,2242.36,2239.74,2241.91,341.974
246,2021-07-27 18:09:32.480393472,2239.75,2242.36,2239.74,2241.92,344.928
247,2021-07-27 18:09:36.560279040,2239.75,2242.36,2239.74,2242.36,358.012
248,2021-07-27 18:09:40.647982080,2239.75,2242.36,2239.74,2242.35,358.697
249,2021-07-27 18:09:44.706034176,2239.75,2242.36,2239.74,2242.36,362.873
250,2021-07-27 18:09:48.765280768,2239.75,2242.6,2239.74,2242.52,370.45
251,2021-07-27 18:09:52.821762560,2239.75,2242.9,2239.74,2242.61,404.37
252,2021-07-27 18:09:56.899357952,2239.75,2242.9,2239.74,2242.35,409.987
253,2021-07-27 18:10:00.941551360,2239.75,2242.9,2239.74,2242.69,418.417
254,2021-07-27 18:10:03.985309440,2239.75,2242.9,2239.74,2242.7,419.544
255,2021-07-27 18:10:08.069209344,2242.7,2242.7,2242.7,2242.7,0.25
256,2021-07-27 18:10:12.165699072,2242.7,2242.91,2242.7,2242.91,8.212
257,2021-07-27 18:10:16.234961664,2242.7,2243.47,2242.7,2243.47,44.108
258,2021-07-27 18:10:20.301987840,2242.7,2243.58,2242.7,2243.58,61.125
259,2021-07-27 18:10:24.391220736,2242.7,2243.91,2242.7,2243.67,108.721
260,2021-07-27 18:10:28.475277824,2242.7,2243.95,2242.7,2243.71,118.454
261,2021-07-27 18:10:32.590821888,2242.7,2243.95,2242.7,2243.85,120.871
262,2021-07-27 18:10:36.685362432,2242.7,2243.95,2242.7,2243.95,127.218
263,2021-07-27 18:10:40.782667520,2242.7,2244.16,2242.7,2244.11,136.565
264,2021-07-27 18:10:44.847034624,2242.7,2244.17,2242.7,2244.17,143.574
265,2021-07-27 18:10:52.038283264,2242.7,2244.23,2242.7,2244.22,174.38
266,2021-07-27 18:10:56.125327872,2242.7,2244.23,2242.7,2243.8,221.838
267,2021-07-27 18:11:00.193146368,2242.7,2244.23,2242.43,2242.78,376.755
268,2021-07-27 18:11:04.312681216,2242.7,2244.23,2242.35,2242.36,378.057
269,2021-07-27 18:11:08.383043840,2242.7,2244.23,2242.35,2242.67,400.604
270,2021-07-27 18:11:12.489765888,2242.7,2244.23,2242.35,2242.48,407.117
271,2021-07-27 18:11:16.593138176,2242.7,2244.23,2242.35,2242.56,407.796
272,2021-07-27 18:11:20.695066880,2242.7,2244.23,2242.0,2242.02,424.563
273,2021-07-27 18:11:24.817668096,2242.7,2244.23,2241.79,2241.92,445.949
274,2021-07-27 18:11:28.935371520,2242.7,2244.23,2241.79,2241.88,455.264
275,2021-07-27 18:11:32.055368448,2242.7,2244.23,2241.55,2241.55,456.949
276,2021-07-27 18:11:36.153282560,2242.7,2244.23,2241.12,2241.12,461.233
277,2021-07-27 18:11:40.252354560,2242.7,2244.23,2241.12,2241.41,470.652
278,2021-07-27 18:11:44.335141376,2242.7,2244.23,2241.12,2241.43,486.981
279,2021-07-27 18:11:48.425659904,2242.7,2244.23,2240.86,2240.86,502.502
280,2021-07-27 18:11:52.505363712,2242.7,2244.23,2239.55,2239.83,549.037
281,2021-07-27 18:11:56.591648768,2242.7,2244.23,2239.55,2240.0,550.435
282,2021-07-27 18:12:00.708205568,2242.7,2244.23,2239.55,2240.31,580.238
283,2021-07-27 18:12:04.770742528,2242.7,2244.23,2239.55,2240.22,583.356
284,2021-07-27 18:12:08.865165824,2242.7,2244.23,2239.55,2240.01,587.321
285,2021-07-27 18:12:11.968546560,2242.7,2244.23,2239.55,2240.15,602.048
286,2021-07-27 18:12:16.067619840,2242.7,2244.23,2239.55,2240.15,602.614
287,2021-07-27 18:12:20.127027456,2242.7,2244.23,2239.55,2240.42,619.202
288,2021-07-27 18:12:24.193912576,2242.7,2244.23,2239.55,2241.35,750.363
289,2021-07-27 18:12:28.281203968,2242.7,2244.23,2239.55,2241.98,758.127
290,2021-07-27 18:12:32.318682880,2242.7,2244.23,2239.55,2242.38,764.963
291,2021-07-27 18:12:36.393591808,2242.7,2244.23,2239.55,2242.45,766.414
292,2021-07-27 18:12:40.455107328,2242.7,2244.23,2239.55,2242.79,768.058
293,2021-07-27 18:12:44.528109056,2242.7,2244.23,2239.55,2242.8,772.784
294,2021-07-27 18:12:48.624261632,2242.7,2244.23,2239.55,2242.8,782.105
295,2021-07-27 18:12:52.673495040,2242.72,2242.79,2242.71,2242.78,8.324
296,2021-07-27 18:12:56.781521152,2242.72,2242.84,2242.71,2242.84,10.938
297,2021-07-27 18:13:00.839597056,2242.72,2243.23,2242.71,2243.22,37.718
298,2021-07-27 18:13:04.925312256,2242.72,2243.4,2242.71,2243.37,41.815
299,2021-07-27 18:13:08.029866240,2242.72,2243.4,2242.71,2243.37,43.683
300,2021-07-27 18:13:12.126434560,2242.72,2243.66,2242.71,2243.66,44.556
301,2021-07-27 18:13:16.202686208,2242.72,2243.66,2242.71,2243.66,47.623
302,2021-07-27 18:13:20.301569792,2242.72,2243.66,2242.71,2243.66,48.465
303,2021-07-27 18:13:24.394296320,2242.72,2243.76,2242.71,2243.76,48.981
304,2021-07-27 18:13:28.458607616,2242.72,2243.82,2242.71,2243.71,56.824
305,2021-07-27 18:13:32.511617280,2242.72,2243.82,2242.71,2243.52,61.895
306,2021-07-27 18:13:36.673514496,2242.72,2243.82,2242.71,2243.51,68.265
307,2021-07-27 18:13:40.785699072,2242.72,2243.82,2242.71,2243.4,83.372
308,2021-07-27 18:13:44.862044672,2242.72,2243.82,2242.71,2243.59,85.442
309,2021-07-27 18:13:48.941597952,2242.72,2243.82,2242.71,2243.69,86.51
310,2021-07-27 18:13:51.996050944,2242.72,2243.82,2242.71,2243.74,87.225
311,2021-07-27 18:13:56.074434304,2242.72,2243.87,2242.71,2243.87,92.543
312,2021-07-27 18:14:00.169774336,2242.72,2243.88,2242.71,2243.1,123.808
313,2021-07-27 18:14:04.228433152,2242.72,2243.88,2242.71,2243.04,133.968
314,2021-07-27 18:14:08.273190912,2242.72,2243.88,2242.71,2243.04,136.463
315,2021-07-27 18:14:12.346181120,2242.72,2243.88,2242.71,2243.04,145.485
316,2021-07-27 18:14:16.448832512,2242.72,2243.88,2242.71,2243.04,146.741
317,2021-07-27 18:14:20.517847296,2242.72,2243.88,2242.71,2243.03,156.4
318,2021-07-27 18:14:24.558182912,2242.72,2243.88,2242.69,2242.7,184.747
319,2021-07-27 18:14:28.683188736,2242.72,2243.88,2242.69,2243.04,186.031
320,2021-07-27 18:14:32.773872384,2242.72,2243.88,2242.69,2242.69,190.211
321,2021-07-27 18:14:36.833670400,2242.72,2243.88,2242.69,2242.7,190.838
322,2021-07-27 18:14:40.909068288,2242.72,2243.88,2242.11,2242.11,200.423
323,2021-07-27 18:14:43.945518848,2242.72,2243.88,2242.11,2242.11,200.836
